catchment,network,year,mmwr_year,mmwr_week,age_category,sex,race,cumulative_rate,weekly_rate,derived_date
Connecticut,EIP,2020-21,2021,21,Overall,Overall,Overall,916.5,3.9,2021-05-21
Connecticut,EIP,2020-21,2021,22,Overall,Overall,Overall,919.2,2.7,2021-05-28
Colorado,EIP,2020-21,2021,22,Overall,Overall,Overall,555.3,3.9,2021-05-28
California,EIP,2020-21,2021,22,Overall,Overall,Overall,375,1.5,2021-05-28
Georgia,EIP,2020-21,2021,22,Overall,Overall,Overall,712.2,3.4,2021-05-28
Oregon,EIP,2020-21,2021,22,Overall,Overall,Overall,242,2.5,2021-05-28
Ohio,IHSP,2020-21,2021,22,Overall,Overall,Overall,231.7,1.2,2021-05-28
New York,EIP,2020-21,2021,22,Overall,Overall,Overall,624.2,3.2,2021-05-28
New Mexico,EIP,2020-21,2021,22,Overall,Overall,Overall,604,4.1,2021-05-28
Minnesota,EIP,2020-21,2021,22,Overall,Overall,Overall,583.7,3.2,2021-05-28
Michigan,IHSP,2020-21,2021,22,Overall,Overall,Overall,573.1,3,2021-05-28
Maryland,EIP,2020-21,2021,22,Overall,Overall,Overall,695.5,2.4,2021-05-28
Utah,IHSP,2020-21,2021,22,Overall,Overall,Overall,474.7,4,2021-05-28
Tennessee,EIP,2020-21,2021,22,Overall,Overall,Overall,699.1,1.9,2021-05-28
Iowa,IHSP,2020-21,2021,22,Overall,Overall,Overall,675.9,5.3,2021-05-28
Iowa,IHSP,2020-21,2021,23,Overall,Overall,Overall,680.5,4.6,2021-06-04
Tennessee,EIP,2020-21,2021,23,Overall,Overall,Overall,701.2,2.2,2021-06-04
Utah,IHSP,2020-21,2021,23,Overall,Overall,Overall,479,4.2,2021-06-04
Maryland,EIP,2020-21,2021,23,Overall,Overall,Overall,697.3,1.8,2021-06-04
Michigan,IHSP,2020-21,2021,23,Overall,Overall,Overall,574.6,1.5,2021-06-04
Minnesota,EIP,2020-21,2021,23,Overall,Overall,Overall,586.6,2.8,2021-06-04
New Mexico,EIP,2020-21,2021,23,Overall,Overall,Overall,607.7,3.7,2021-06-04
New York,EIP,2020-21,2021,23,Overall,Overall,Overall,627.1,2.9,2021-06-04
Ohio,IHSP,2020-21,2021,23,Overall,Overall,Overall,232.2,0.5,2021-06-04
Oregon,EIP,2020-21,2021,23,Overall,Overall,Overall,244.4,2.4,2021-06-04
Georgia,EIP,2020-21,2021,23,Overall,Overall,Overall,715.3,3.1,2021-06-04
California,EIP,2020-21,2021,23,Overall,Overall,Overall,376.5,1.5,2021-06-04
Colorado,EIP,2020-21,2021,23,Overall,Overall,Overall,558.2,2.9,2021-06-04
Connecticut,EIP,2020-21,2021,23,Overall,Overall,Overall,920.5,1.3,2021-06-04
Connecticut,EIP,2020-21,2021,24,Overall,Overall,Overall,922.7,2.3,2021-06-11
Colorado,EIP,2020-21,2021,24,Overall,Overall,Overall,560.6,2.4,2021-06-11
California,EIP,2020-21,2021,24,Overall,Overall,Overall,378.2,1.7,2021-06-11
Georgia,EIP,2020-21,2021,24,Overall,Overall,Overall,717.6,2.3,2021-06-11
Oregon,EIP,2020-21,2021,24,Overall,Overall,Overall,246.5,2.1,2021-06-11
Ohio,IHSP,2020-21,2021,24,Overall,Overall,Overall,232.8,0.6,2021-06-11
New York,EIP,2020-21,2021,24,Overall,Overall,Overall,628.7,1.5,2021-06-11
New Mexico,EIP,2020-21,2021,24,Overall,Overall,Overall,610.7,3,2021-06-11
Minnesota,EIP,2020-21,2021,24,Overall,Overall,Overall,588.2,1.7,2021-06-11
Michigan,IHSP,2020-21,2021,24,Overall,Overall,Overall,575.9,1.3,2021-06-11
Maryland,EIP,2020-21,2021,24,Overall,Overall,Overall,698.8,1.4,2021-06-11
Utah,IHSP,2020-21,2021,24,Overall,Overall,Overall,482.5,3.5,2021-06-11
Tennessee,EIP,2020-21,2021,24,Overall,Overall,Overall,703.3,2,2021-06-11
Iowa,IHSP,2020-21,2021,24,Overall,Overall,Overall,682,1.5,2021-06-11
Iowa,IHSP,2020-21,2021,25,Overall,Overall,Overall,688.9,6.9,2021-06-18
Tennessee,EIP,2020-21,2021,25,Overall,Overall,Overall,704,0.8,2021-06-18
Utah,IHSP,2020-21,2021,25,Overall,Overall,Overall,486.6,4.1,2021-06-18
Maryland,EIP,2020-21,2021,25,Overall,Overall,Overall,699.7,1,2021-06-18
Michigan,IHSP,2020-21,2021,25,Overall,Overall,Overall,577.2,1.4,2021-06-18
Minnesota,EIP,2020-21,2021,25,Overall,Overall,Overall,590.1,1.8,2021-06-18
New Mexico,EIP,2020-21,2021,25,Overall,Overall,Overall,613.2,2.5,2021-06-18
New York,EIP,2020-21,2021,25,Overall,Overall,Overall,629.9,1.2,2021-06-18
Ohio,IHSP,2020-21,2021,25,Overall,Overall,Overall,233.2,0.4,2021-06-18
Oregon,EIP,2020-21,2021,25,Overall,Overall,Overall,249,2.5,2021-06-18
Georgia,EIP,2020-21,2021,25,Overall,Overall,Overall,719.8,2.2,2021-06-18
California,EIP,2020-21,2021,25,Overall,Overall,Overall,380.3,2.1,2021-06-18
Colorado,EIP,2020-21,2021,25,Overall,Overall,Overall,562.6,2,2021-06-18
Connecticut,EIP,2020-21,2021,25,Overall,Overall,Overall,924.4,1.7,2021-06-18
Connecticut,EIP,2020-21,2021,26,Overall,Overall,Overall,926.1,1.7,2021-06-25
Colorado,EIP,2020-21,2021,26,Overall,Overall,Overall,565,2.4,2021-06-25
California,EIP,2020-21,2021,26,Overall,Overall,Overall,382.6,2.3,2021-06-25
Georgia,EIP,2020-21,2021,26,Overall,Overall,Overall,721.7,1.9,2021-06-25
Oregon,EIP,2020-21,2021,26,Overall,Overall,Overall,250.8,1.8,2021-06-25
Ohio,IHSP,2020-21,2021,26,Overall,Overall,Overall,233.5,0.3,2021-06-25
New York,EIP,2020-21,2021,26,Overall,Overall,Overall,630.7,0.9,2021-06-25
New Mexico,EIP,2020-21,2021,26,Overall,Overall,Overall,614.9,1.8,2021-06-25
Minnesota,EIP,2020-21,2021,26,Overall,Overall,Overall,592.1,2,2021-06-25
Michigan,IHSP,2020-21,2021,26,Overall,Overall,Overall,578.3,1,2021-06-25
Maryland,EIP,2020-21,2021,26,Overall,Overall,Overall,700.5,0.8,2021-06-25
Utah,IHSP,2020-21,2021,26,Overall,Overall,Overall,490.4,3.8,2021-06-25
Tennessee,EIP,2020-21,2021,26,Overall,Overall,Overall,705,1,2021-06-25
Iowa,IHSP,2020-21,2021,26,Overall,Overall,Overall,697.3,8.4,2021-06-25
Iowa,IHSP,2020-21,2021,27,Overall,Overall,Overall,700.3,3,2021-07-02
Tennessee,EIP,2020-21,2021,27,Overall,Overall,Overall,707.3,2.3,2021-07-02
Utah,IHSP,2020-21,2021,27,Overall,Overall,Overall,495.2,4.8,2021-07-02
Maryland,EIP,2020-21,2021,27,Overall,Overall,Overall,701.8,1.3,2021-07-02
Michigan,IHSP,2020-21,2021,27,Overall,Overall,Overall,579.1,0.9,2021-07-02
Minnesota,EIP,2020-21,2021,27,Overall,Overall,Overall,594.2,2.1,2021-07-02
New Mexico,EIP,2020-21,2021,27,Overall,Overall,Overall,618.3,3.3,2021-07-02
New York,EIP,2020-21,2021,27,Overall,Overall,Overall,632.5,1.8,2021-07-02
Ohio,IHSP,2020-21,2021,27,Overall,Overall,Overall,233.9,0.4,2021-07-02
Oregon,EIP,2020-21,2021,27,Overall,Overall,Overall,251.7,0.9,2021-07-02
Georgia,EIP,2020-21,2021,27,Overall,Overall,Overall,725.6,3.8,2021-07-02
California,EIP,2020-21,2021,27,Overall,Overall,Overall,386.1,3.5,2021-07-02
Colorado,EIP,2020-21,2021,27,Overall,Overall,Overall,567.5,2.5,2021-07-02
Connecticut,EIP,2020-21,2021,27,Overall,Overall,Overall,927.9,1.9,2021-07-02
Connecticut,EIP,2020-21,2021,28,Overall,Overall,Overall,930.1,2.2,2021-07-09
Colorado,EIP,2020-21,2021,28,Overall,Overall,Overall,570.2,2.8,2021-07-09
California,EIP,2020-21,2021,28,Overall,Overall,Overall,390.9,4.8,2021-07-09
Georgia,EIP,2020-21,2021,28,Overall,Overall,Overall,730.5,5,2021-07-09
Oregon,EIP,2020-21,2021,28,Overall,Overall,Overall,252.5,0.8,2021-07-09
Ohio,IHSP,2020-21,2021,28,Overall,Overall,Overall,234.6,0.7,2021-07-09
New York,EIP,2020-21,2021,28,Overall,Overall,Overall,634.3,1.8,2021-07-09
New Mexico,EIP,2020-21,2021,28,Overall,Overall,Overall,621,2.7,2021-07-09
Minnesota,EIP,2020-21,2021,28,Overall,Overall,Overall,596,1.9,2021-07-09
Michigan,IHSP,2020-21,2021,28,Overall,Overall,Overall,580.6,1.4,2021-07-09
Maryland,EIP,2020-21,2021,28,Overall,Overall,Overall,703.5,1.7,2021-07-09
Tennessee,EIP,2020-21,2021,28,Overall,Overall,Overall,711.8,4.5,2021-07-09
Utah,IHSP,2020-21,2021,28,Overall,Overall,Overall,501.7,6.5,2021-07-09
Iowa,IHSP,2020-21,2021,28,Overall,Overall,Overall,703.4,3,2021-07-09
Iowa,IHSP,2020-21,2021,29,Overall,Overall,Overall,713.3,9.9,2021-07-16
Tennessee,EIP,2020-21,2021,29,Overall,Overall,Overall,718,6.2,2021-07-16
Utah,IHSP,2020-21,2021,29,Overall,Overall,Overall,507.8,6.1,2021-07-16
Maryland,EIP,2020-21,2021,29,Overall,Overall,Overall,705.4,1.9,2021-07-16
Michigan,IHSP,2020-21,2021,29,Overall,Overall,Overall,582.6,2.1,2021-07-16
Minnesota,EIP,2020-21,2021,29,Overall,Overall,Overall,598.4,2.3,2021-07-16
New Mexico,EIP,2020-21,2021,29,Overall,Overall,Overall,623.2,2.2,2021-07-16
New York,EIP,2020-21,2021,29,Overall,Overall,Overall,635.7,1.3,2021-07-16
Ohio,IHSP,2020-21,2021,29,Overall,Overall,Overall,235.3,0.7,2021-07-16
Oregon,EIP,2020-21,2021,29,Overall,Overall,Overall,252.9,0.4,2021-07-16
Georgia,EIP,2020-21,2021,29,Overall,Overall,Overall,733.7,3.2,2021-07-16
California,EIP,2020-21,2021,29,Overall,Overall,Overall,396.7,5.9,2021-07-16
Colorado,EIP,2020-21,2021,29,Overall,Overall,Overall,573.1,2.9,2021-07-16
Connecticut,EIP,2020-21,2021,29,Overall,Overall,Overall,932.8,2.7,2021-07-16
